FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,year,week,Timeline
James,Husband,DEF,MID,4000000,0,0,0.0,0.0,0.0,0,156,0,3,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,405,0,0,0,0,58,0,0,0,3,Liverpool,,,,,2016,37,Y16W37
Noor,Husin,MID,CRY,4500000,0,0,0.0,0.0,0.0,0,68,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,71,0,0,0,0,0,0,0,0,0,Man Utd,,,,,2016,37,Y16W37
Robert,Huth,DEF,LEI,4900000,0,88,2.7,5.510204081632651e-07,1.7959183673469394e-05,0,106533,9,49,0,0,0,2,0,18.0,0,-1,0,88,1,0,0,0,1,0,9,0,2,1.8,114565,2,453,0,0,2926,0,0,0,479,Bournemouth,,,,,2016,37,Y16W37
Emerson,Hyndman,MID,BOU,4400000,0,0,0.0,0.0,0.0,0,1375,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,680,0,0,0,0,0,0,0,0,0,Leicester,,,,,2016,37,Y16W37
Jordon,Ibe,MID,BOU,4900000,1,36,0.324324324324324,6.61886376172091e-08,7.346938775510201e-06,0,163375,0,22,0,0,0,0,0,7.3,0,-6,0,36,6,0,0,0,0,0,3,0,0,1.1,26236,0,184,0,0,1055,0,0,0,133,Leicester,,,,,2016,37,Y16W37
Zlatan,Ibrahimovic,FWD,MUN,11400000,0,163,5.8,5.08771929824561e-07,1.4298245614035098e-05,0,3439837,7,22,0,0,0,17,0,14.3,0,-1,0,163,1,0,1,0,28,0,11,0,7,22.8,2545887,0,0,0,6,2438,0,0,0,540,Crystal Palace,,,,,2016,37,Y16W37
Odion,Ighalo,FWD,WAT,6800000,0,39,2.2,3.23529411764706e-07,5.73529411764706e-06,0,337689,1,29,0,0,0,1,0,5.7,0,-7,0,39,7,0,0,0,2,0,2,0,1,2.4,94311,0,709,0,0,1291,0,0,0,84,Man City,,,,,2016,37,Y16W37
Kelechi,Iheanacho,FWD,MCI,6000000,1,52,0.468468468468469,7.807807807807809e-08,8.66666666666667e-06,0,792576,0,9,0,0,0,4,0,8.7,0,-10,0,52,10,0,0,0,6,0,1,0,3,2.3,763437,0,242,0,1,537,0,0,0,180,Watford,,,,,2016,37,Y16W37
Giannelli,Imbula,MID,STK,4500000,0,24,0.216216216216216,4.80480480480481e-08,5.333333333333329e-06,0,14165,1,20,0,0,0,0,0,5.3,0,-5,0,24,5,0,0,0,1,0,2,0,1,0.1,5576,1,194,0,0,796,0,0,0,126,Southampton,,,,,2016,37,Y16W37
Danny,Ings,FWD,LIV,5400000,0,0,0.0,0.0,0.0,0,23641,0,0,0,0,0,0,0,0.0,0,-6,0,0,6,0,0,0,0,0,0,0,0,0.2,4257,0,81,0,0,0,0,0,0,0,Middlesbrough,,,,,2016,37,Y16W37
Gokhan,Inler,MID,LEI,4400000,0,0,0.0,0.0,0.0,0,9979,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,3805,0,20,0,0,0,0,0,0,0,Bournemouth,,,,,2016,37,Y16W37
Stephen,Ireland,MID,STK,4400000,0,0,0.0,0.0,0.0,0,671,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,597,0,18,0,0,0,0,0,0,0,Southampton,,,,,2016,37,Y16W37
Lloyd,Isgrove,MID,SOU,4400000,0,0,0.0,0.0,0.0,0,292,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0.0,360,0,0,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
Branislav,Ivanovic,DEF,CHE,5600000,0,23,1.8,3.2142857142857103e-07,4.10714285714286e-06,0,194667,2,9,0,0,0,0,0,4.1,0,-4,0,23,4,0,0,0,2,0,1,0,1,2.7,34657,0,414,0,0,589,0,0,0,143,Sunderland,,,,,2016,37,Y16W37
Alex,Iwobi,MID,ARS,5300000,1,89,0.801801801801802,1.51283358830529e-07,1.67924528301887e-05,0,280854,1,20,0,0,0,3,0,16.8,0,-7,0,89,7,0,0,0,8,0,9,0,5,1.1,261475,0,150,0,1,1456,0,0,0,352,Everton,,,,,2016,37,Y16W37
Phil,Jagielka,DEF,EVE,4900000,0,104,3.9,7.959183673469391e-07,2.1224489795918398e-05,0,322302,4,32,0,0,0,3,0,21.2,0,-1,0,104,1,0,0,0,16,0,6,0,3,7.5,539151,0,221,0,4,2251,0,0,1,533,Arsenal,,,,,2016,37,Y16W37
Eldin,Jakupovic,GLK,HUL,4100000,0,86,3.9,9.512195121951219e-07,2.0975609756097602e-05,0,548880,0,36,0,73,0,0,0,21.0,0,1,0,86,-1,0,0,0,7,0,5,0,0,21.9,858058,0,0,2,3,1980,0,0,0,431,Tottenham,,,,,2016,37,Y16W37
Daniel,James,MID,SWA,4500000,0,0,0.0,0.0,0.0,0,388,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,464,0,0,0,0,0,0,0,0,0,West Brom,,,,,2016,37,Y16W37
Matthew,James,MID,LEI,4500000,0,1,1.0,2.22222222222222e-07,2.22222222222222e-07,0,250,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,229,0,0,0,0,1,0,0,0,3,Bournemouth,,,,,2016,37,Y16W37
Daryl,Janmaat,DEF,WAT,4500000,0,50,0.45045045045045,1.001001001001e-07,1.11111111111111e-05,0,17796,2,33,0,0,0,2,0,11.1,0,-5,0,50,5,0,0,0,0,0,2,0,1,0.2,21642,0,0,0,0,1614,0,0,0,261,Man City,,,,,2016,37,Y16W37
Vincent,Janssen,FWD,TOT,7500000,1,55,2.0,2.66666666666667e-07,7.33333333333333e-06,0,116543,0,8,0,0,0,2,0,7.3,0,-5,0,55,5,0,0,0,3,0,3,0,3,0.8,65179,0,0,0,0,845,0,0,0,134,Hull City,,,,,2016,37,Y16W37
Adnan,Januzaj,MID,SUN,5300000,2,49,2.0,3.77358490566038e-07,9.24528301886792e-06,0,57711,3,38,0,0,0,0,0,9.2,0,-2,0,49,2,0,0,0,0,0,3,0,3,0.5,37914,0,33,0,0,1628,0,0,1,158,Chelsea,,,,,2016,37,Y16W37
Mile,Jedinak,MID,CRY,4500000,0,2,2.0,4.44444444444444e-07,4.44444444444444e-07,0,25995,0,1,0,0,0,0,0,0.4,0,0,0,2,0,0,0,0,0,0,0,0,0,0.1,1388,0,118,0,0,90,0,0,0,8,Man Utd,,,,,2016,37,Y16W37
Carl,Jenkinson,DEF,ARS,4800000,0,2,0.018018018018018004,3.75375375375375e-09,4.1666666666666704e-07,0,10032,0,1,0,0,0,0,0,0.4,0,-2,0,2,2,0,0,0,0,0,0,0,0,0.1,9727,0,178,0,0,82,0,0,0,12,Everton,,,,,2016,37,Y16W37
,Jesus,FWD,MCI,9100000,11,67,6.7,7.36263736263736e-07,7.362637362637358e-06,0,445520,2,5,0,0,0,7,0,7.4,0,1,0,67,-1,0,0,0,12,0,3,0,4,14.7,1091092,0,0,0,3,651,0,0,0,258,Watford,,,,,2016,37,Y16W37
,Joe Williams,MID,EVE,4500000,0,0,0.0,0.0,0.0,0,58,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,111,0,0,0,0,0,0,0,0,0,Arsenal,,,,,2016,37,Y16W37
,Joel Pereira,GLK,MUN,4000000,6,6,0.0540540540540541,1.3513513513513499e-08,1.5e-06,0,155,0,0,0,1,0,0,0,1.5,0,0,0,6,0,0,0,0,0,0,1,0,0,0.1,5276,0,0,0,0,90,0,0,0,23,Crystal Palace,,,,,2016,37,Y16W37
Glen,Johnson,DEF,STK,4700000,0,56,2.4,5.1063829787234e-07,1.1914893617021302e-05,0,20288,1,34,0,0,0,0,0,11.9,0,-3,0,56,3,0,0,0,3,0,6,0,0,0.1,14530,0,324,0,0,1957,0,0,0,376,Southampton,,,,,2016,37,Y16W37
,Jonathan Benteke,FWD,CRY,4300000,0,1,0.009009009009009007,2.09511837418814e-09,2.3255813953488398e-07,0,33676,0,0,0,0,0,0,0,0.2,0,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,43997,0,0,0,0,7,0,0,0,3,Man Utd,,,,,2016,37,Y16W37
Billy,Jones,DEF,SUN,4400000,-1,56,2.1,4.772727272727271e-07,1.27272727272727e-05,0,4082,8,49,0,0,0,1,0,12.7,0,-1,0,56,1,0,0,0,6,0,5,0,0,0.1,7405,0,211,0,1,2270,0,0,0,368,Chelsea,,,,,2016,37,Y16W37
David,Jones,MID,BUR,5000000,0,1,1.0,2e-07,2e-07,0,3037,1,1,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,201,0,0,0,0,86,0,0,0,8,West Ham,,,,,2016,37,Y16W37
Phil,Jones,DEF,MUN,4500000,6,55,0.495495495495495,1.1011011011011e-07,1.22222222222222e-05,0,231504,2,14,0,0,0,0,0,12.2,0,-5,0,55,5,0,0,0,4,0,5,0,0,0.7,240803,0,64,0,0,1584,0,0,0,362,Crystal Palace,,,,,2016,37,Y16W37
,Joselu,FWD,STK,5300000,0,0,0.0,0.0,0.0,0,6797,0,0,0,0,0,0,0,0.0,0,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,732,0,246,0,0,0,0,0,0,0,Southampton,,,,,2016,37,Y16W37
,Josh Robson,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,3840,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,5070,0,0,0,0,0,0,0,0,0,Chelsea,,,,,2016,37,Y16W37
Lukas,Jutkiewicz,FWD,BUR,4300000,0,2,1.0,2.3255813953488398e-07,4.65116279069767e-07,0,31106,0,0,0,0,0,0,0,0.5,0,-2,0,2,2,0,0,0,0,0,0,0,0,0.6,14808,0,0,0,0,13,0,0,0,5,West Ham,,,,,2016,37,Y16W37
Christian,Kabasele,DEF,WAT,4800000,0,35,0.31531531531531504,6.56906906906907e-08,7.29166666666667e-06,0,3199,1,15,0,0,0,2,0,7.3,0,-2,0,35,2,0,0,0,1,0,1,0,0,0.0,1487,0,0,0,0,771,0,0,0,143,Man City,,,,,2016,37,Y16W37
Younes,Kaboul,DEF,WAT,4300000,0,57,2.5,5.81395348837209e-07,1.32558139534884e-05,0,68404,2,36,0,0,0,2,0,13.3,0,-2,0,57,2,0,0,0,1,0,4,0,0,0.6,61802,0,231,0,0,1910,0,0,0,342,Man City,,,,,2016,37,Y16W37
Sullay,Kaikai,MID,CRY,4500000,1,1,0.009009009009009007,2.002002002002e-09,2.22222222222222e-07,0,2310,0,0,0,0,0,0,0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,260,0,9,0,0,24,0,0,0,1,Man Utd,,,,,2016,37,Y16W37
Harry,Kane,FWD,TOT,11900000,17,224,7.5,6.30252100840336e-07,1.88235294117647e-05,0,2241049,3,19,0,0,0,29,0,18.8,0,9,0,224,-9,0,1,0,33,0,14,0,7,23.3,2534008,0,1053,0,9,2523,0,0,0,920,Hull City,,,,,2016,37,Y16W37
N'Golo,Kante,MID,CHE,4700000,2,83,2.4,5.1063829787234e-07,1.7659574468085106e-05,0,804723,9,33,0,0,0,1,0,17.7,0,-3,0,83,3,0,0,0,1,0,13,0,1,11.7,308518,0,501,0,0,3138,0,0,0,554,Sunderland,,,,,2016,37,Y16W37
Bartosz,Kapustka,MID,LEI,5000000,0,0,0.0,0.0,0.0,0,5870,0,0,0,0,0,0,0,0.0,0,-5,0,0,5,0,0,0,0,0,0,0,0,0.1,609,0,0,0,0,0,0,0,0,0,Bournemouth,,,,,2016,37,Y16W37
Loris,Karius,GLK,LIV,4300000,0,32,0.2882882882882881,6.70437879740205e-08,7.44186046511628e-06,0,80910,0,12,0,20,0,0,0,7.4,0,-7,0,32,7,0,0,0,0,0,3,0,0,0.7,79242,0,0,0,0,900,0,0,0,153,Middlesbrough,,,,,2016,37,Y16W37
Michael,Keane,DEF,BUR,5000000,0,113,3.2,6.4e-07,2.26e-05,0,168551,4,49,0,0,0,2,0,22.6,0,0,0,113,0,0,0,0,10,0,10,0,1,3.3,245278,0,0,0,3,3150,0,0,0,619,West Ham,,,,,2016,37,Y16W37
Will,Keane,FWD,HUL,4400000,0,8,0.0720720720720721,1.63800163800164e-08,1.81818181818182e-06,0,40073,0,10,0,0,0,0,0,1.8,0,-1,0,8,1,0,0,0,0,0,1,0,0,0.2,41566,0,0,0,0,280,0,0,0,9,Tottenham,,,,,2016,37,Y16W37
Martin,Kelly,DEF,CRY,4200000,1,46,1.6,3.80952380952381e-07,1.0952380952381e-05,0,52436,4,44,0,0,0,0,0,11.0,0,-3,0,46,3,0,0,0,0,0,2,0,2,0.6,59814,0,96,0,0,2124,0,0,0,323,Man Utd,,,,,2016,37,Y16W37
Daniel,Kemp,MID,WHU,4500000,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Burnley,,,,,2016,37,Y16W37
,Kenedy,MID,CHE,5100000,0,3,0.027027027027027,5.29941706412295e-09,5.882352941176471e-07,0,2269,0,3,0,0,0,0,0,0.6,0,-4,0,3,4,0,0,0,0,0,0,0,0,0.0,1446,0,86,0,0,90,0,0,0,8,Sunderland,,,,,2016,37,Y16W37
Jonjoe,Kenny,DEF,EVE,4000000,0,1,0.009009009009009007,2.25225225225225e-09,2.5e-07,0,1106,0,0,0,0,0,0,0,0.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,1799,0,0,0,0,13,0,0,0,2,Arsenal,,,,,2016,37,Y16W37
Wahbi,Khazri,MID,SUN,6000000,0,31,0.279279279279279,4.6546546546546514e-08,5.16666666666667e-06,0,12007,6,21,0,0,0,1,0,5.2,0,-5,0,31,5,0,0,0,3,0,1,0,0,0.1,1361,0,172,0,0,849,0,0,0,96,Chelsea,,,,,2016,37,Y16W37
,Ki Sung-yueng,MID,SWA,5000000,1,41,1.8,3.6e-07,8.2e-06,0,4946,3,28,0,0,0,0,0,8.2,0,-5,0,41,5,0,0,0,0,0,4,0,1,0.1,1983,0,241,0,0,1291,0,0,0,220,West Brom,,,,,2016,37,Y16W37
Michael,Kightly,MID,BUR,4200000,0,6,1.2,2.85714285714286e-07,1.4285714285714301e-06,0,34426,0,1,0,0,0,0,0,1.4,0,-3,0,6,3,0,0,0,0,0,0,0,0,0.6,29258,0,0,0,0,104,0,0,0,20,West Ham,,,,,2016,37,Y16W37
Andy,King,MID,LEI,4700000,2,41,0.3693693693693689,7.85892275253977e-08,8.72340425531915e-06,0,18524,4,26,0,0,0,1,0,8.7,0,-3,0,41,3,0,0,0,1,0,1,0,0,0.2,10199,0,174,0,0,1446,0,0,0,217,Bournemouth,,,,,2016,37,Y16W37
Joshua,King,MID,BOU,6200000,0,178,4.9,7.90322580645161e-07,2.87096774193548e-05,0,312348,1,54,0,0,0,16,0,28.7,0,7,0,178,-7,0,1,0,17,0,9,0,3,19.3,1124078,0,321,0,3,2714,0,0,0,553,Leicester,,,,,2016,37,Y16W37
Stephen,Kingsley,DEF,SWA,3900000,1,29,0.26126126126126104,6.6990066990067e-08,7.435897435897438e-06,0,531433,0,20,0,0,0,0,0,7.4,0,-1,0,29,1,0,0,0,2,0,3,0,0,8.9,668481,0,75,0,1,1036,0,0,0,192,West Brom,,,,,2016,37,Y16W37
Jan,Kirchhoff,MID,SUN,4200000,0,12,0.108108108108108,2.57400257400257e-08,2.8571428571428602e-06,0,3827,1,11,0,0,0,0,0,2.9,0,-3,0,12,3,0,0,0,0,0,0,0,1,0.0,1833,0,118,0,0,433,0,0,0,61,Chelsea,,,,,2016,37,Y16W37
Ragnar,Klavan,DEF,LIV,4400000,0,43,2.1,4.772727272727271e-07,9.772727272727271e-06,0,91899,3,19,0,0,0,0,0,9.8,0,-6,0,43,6,0,0,0,4,0,3,0,0,0.6,67907,0,0,0,0,1410,0,0,0,292,Middlesbrough,,,,,2016,37,Y16W37
Aleksandar,Kolarov,DEF,MCI,5800000,0,95,3.3,5.68965517241379e-07,1.63793103448276e-05,0,230491,6,27,0,0,0,1,0,16.4,0,-2,0,95,2,0,0,0,7,0,9,0,1,3.1,136250,1,429,0,2,2535,0,0,0,558,Watford,,,,,2016,37,Y16W37
Vincent,Kompany,DEF,MCI,6000000,13,57,0.5135135135135129,8.55855855855856e-08,9.5e-06,0,34177,5,6,0,0,0,3,0,9.5,0,0,0,57,0,0,0,0,6,0,5,0,0,3.2,143641,0,173,0,2,820,0,0,0,227,Watford,,,,,2016,37,Y16W37
Arouna,Kone,FWD,EVE,5100000,1,6,0.0540540540540541,1.05988341282459e-08,1.17647058823529e-06,0,70237,0,3,0,0,0,0,0,1.2,0,-4,0,6,4,0,0,0,0,0,0,0,0,0.7,16003,0,289,0,0,78,0,0,0,17,Arsenal,,,,,2016,37,Y16W37
Lamine,Kone,DEF,SUN,4200000,0,69,2.3,5.476190476190479e-07,1.6428571428571398e-05,0,129283,4,46,0,0,0,1,0,16.4,0,-3,0,69,3,0,0,0,5,0,5,0,0,1.7,104656,0,176,0,2,2545,0,0,0,451,Chelsea,,,,,2016,37,Y16W37
Dimitrios,Konstantopoulos,GLK,MID,4100000,0,0,0.0,0.0,0.0,0,6879,0,0,0,0,0,0,0,0.0,0,-4,0,0,4,0,0,0,0,0,0,0,0,0.1,1170,0,0,0,0,0,0,0,0,0,Liverpool,,,,,2016,37,Y16W37
Laurent,Koscielny,DEF,ARS,6100000,-2,121,3.7,6.0655737704918e-07,1.98360655737705e-05,0,857277,4,37,0,0,0,2,0,19.8,0,1,0,121,-1,0,0,0,19,0,10,0,1,11.2,965040,0,493,0,3,2821,0,0,1,723,Everton,,,,,2016,37,Y16W37
Cheikhou,Kouyate,MID,WHU,5000000,0,79,2.5,5e-07,1.58e-05,0,95857,3,46,0,0,0,1,0,15.8,0,-5,0,79,5,0,0,0,3,0,9,0,1,0.7,25901,0,498,0,0,2723,0,0,0,438,Burnley,,,,,2016,37,Y16W37
Dusan,Kuciak,GLK,HUL,4000000,0,0,0.0,0.0,0.0,0,6944,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,7949,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0.0,0.0,0.0,0,1116,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,929,0,0,0,0,0,0,0,0,0,Man Utd,,,,,2016,37,Y16W37
Daniel,Lafferty,DEF,BUR,4000000,0,0,0.0,0.0,0.0,0,23588,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,3188,0,0,0,0,0,0,0,0,0,West Ham,,,,,2016,37,Y16W37
Adam,Lallana,MID,LIV,6700000,9,139,1.25225225225225,1.869033212316789e-07,2.07462686567164e-05,0,1860046,3,32,0,0,0,8,0,20.7,0,-3,0,139,3,0,0,0,14,0,9,0,7,9.1,1932163,0,416,0,3,2338,0,0,0,543,Middlesbrough,,,,,2016,37,Y16W37
Rickie,Lambert,FWD,WBA,5400000,0,1,1.0,1.85185185185185e-07,1.85185185185185e-07,0,8294,0,0,0,0,0,0,0,0.2,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1463,0,72,0,0,13,0,0,0,3,Swansea,,,,,2016,37,Y16W37
Erik,Lamela,MID,TOT,6600000,0,28,3.1,4.6969696969697e-07,4.24242424242424e-06,0,538497,1,2,0,0,0,1,0,4.2,0,-4,0,28,4,0,1,0,4,0,4,0,1,3.3,303229,0,519,0,0,595,0,0,0,93,Hull City,,,,,2016,37,Y16W37
Manuel,Lanzini,MID,WHU,5900000,1,133,3.8,6.44067796610169e-07,2.2542372881355898e-05,0,206178,9,53,0,0,0,8,0,22.5,0,-6,0,133,6,0,0,0,20,0,9,0,3,2.0,278319,0,381,0,3,2708,0,0,0,635,Burnley,,,,,2016,37,Y16W37
Sebastian,Larsson,MID,SUN,4700000,5,40,1.9,4.0425531914893603e-07,8.510638297872341e-06,0,2452,4,35,0,0,0,0,0,8.5,0,-3,0,40,3,0,0,0,0,0,3,0,3,0.0,2066,0,58,0,0,1468,0,0,1,219,Chelsea,,,,,2016,37,Y16W37
Grant,Leadbitter,MID,MID,4300000,2,28,0.252252252252252,5.8663314477268e-08,6.511627906976741e-06,0,1805,1,12,0,0,0,1,0,6.5,0,-7,0,28,7,0,0,0,1,0,3,0,0,0.0,1743,0,0,0,0,710,0,0,0,125,Liverpool,,,,,2016,37,Y16W37
Michael,Ledger,DEF,SUN,4000000,0,0,0.0,0.0,0.0,0,380,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,541,0,0,0,0,0,0,0,0,0,Chelsea,,,,,2016,37,Y16W37
Joe,Ledley,MID,CRY,4300000,0,40,0.36036036036036,8.38047349675257e-08,9.30232558139535e-06,0,40422,1,26,0,0,0,1,0,9.3,0,-2,0,40,2,0,0,0,1,0,2,0,1,0.4,27966,0,121,0,0,1160,0,0,0,201,Man Utd,,,,,2016,37,Y16W37
,Lee Chung-yong,MID,CRY,4200000,0,24,0.216216216216216,5.1480051480051504e-08,5.71428571428571e-06,0,20134,0,13,0,0,0,0,0,5.7,0,-3,0,24,3,0,0,0,0,0,2,0,1,0.3,19524,0,56,0,0,471,0,0,0,103,Man Utd,,,,,2016,37,Y16W37
Jonathan,Leko,MID,WBA,4100000,1,12,0.108108108108108,2.636783124588e-08,2.92682926829268e-06,0,51765,0,3,0,0,0,0,0,2.9,0,-4,0,12,4,0,0,0,0,0,0,0,1,0.5,53568,0,28,0,0,118,0,0,0,38,Swansea,,,,,2016,37,Y16W37
Brian,Lenihan,DEF,HUL,3900000,0,0,0.0,0.0,0.0,0,89086,0,0,0,0,0,0,0,0.0,0,-1,0,0,1,0,0,0,0,0,0,0,0,1.1,74845,0,0,0,0,0,0,0,0,0,Tottenham,,,,,2016,37,Y16W37
Aaron,Lennon,MID,EVE,5500000,0,22,0.198198198198198,3.6036036036036e-08,4e-06,0,15060,0,5,0,0,0,0,0,4.0,0,-5,0,22,5,0,0,0,0,0,2,0,1,0.2,4084,0,278,0,0,509,0,0,0,104,Arsenal,,,,,2016,37,Y16W37
Jeremain,Lens,MID,SUN,5900000,0,2,1.0,1.6949152542372902e-07,3.3898305084745803e-07,0,2586,0,1,0,0,0,0,0,0.3,0,-1,0,2,1,0,0,0,0,0,0,0,0,0.0,265,0,180,0,0,69,0,0,0,12,Chelsea,,,,,2016,37,Y16W37
Joleon,Lescott,DEF,SUN,3900000,0,1,0.009009009009009007,2.31000231000231e-09,2.56410256410256e-07,0,9206,0,5,0,0,0,0,0,0.3,0,-1,0,1,1,0,0,0,0,0,0,0,0,0.3,20078,0,0,0,0,124,0,0,0,14,Chelsea,,,,,2016,37,Y16W37
Filip,Lesniak,MID,TOT,4500000,0,4,0.03603603603603602,8.008008008008009e-09,8.888888888888891e-07,0,5,0,0,0,0,0,0,0,0.9,0,0,0,4,0,0,0,0,0,0,0,0,1,0.0,47,0,0,0,0,5,0,0,0,14,Hull City,,,,,2016,37,Y16W37
Harry,Lewis,GLK,SOU,4000000,0,0,0.0,0.0,0.0,0,509,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1065,0,0,0,0,0,0,0,0,0,Stoke,,,,,2016,37,Y16W37
,Lewis Cook,MID,BOU,4200000,0,17,0.153153153153153,3.64650364650365e-08,4.04761904761905e-06,0,38906,1,7,0,0,0,0,0,4.0,0,-3,0,17,3,0,0,0,1,0,1,0,2,0.8,28535,0,0,0,0,432,0,0,0,81,Leicester,,,,,2016,37,Y16W37
Jesse,Lingard,MID,MUN,5600000,4,60,0.540540540540541,9.65250965250965e-08,1.0714285714285699e-05,0,78117,3,12,0,0,0,1,0,10.7,0,-4,0,60,4,0,0,0,3,0,7,0,3,0.8,69403,0,318,0,1,1360,0,0,0,227,Crystal Palace,,,,,2016,37,Y16W37
Jake,Livermore,MID,WBA,4700000,2,77,2.1,4.4680851063829773e-07,1.63829787234043e-05,0,10479,5,62,0,0,0,1,0,16.4,0,-3,0,77,3,0,0,0,2,0,4,0,1,0.1,9179,0,0,0,0,2970,0,0,1,458,Swansea,,,,,2016,37,Y16W37
Fernando,Llorente,FWD,SWA,6300000,12,146,4.4,6.98412698412698e-07,2.31746031746032e-05,0,1069266,2,51,0,0,0,15,0,23.2,0,-2,0,146,2,0,0,0,22,0,5,0,3,9.4,1343047,0,0,0,5,2442,0,0,0,512,West Brom,,,,,2016,37,Y16W37
Hugo,Lloris,GLK,TOT,5500000,3,143,4.2,7.636363636363641e-07,2.6e-05,0,383467,0,24,0,78,0,0,0,26.0,0,0,0,143,0,0,0,0,6,0,15,0,0,7.9,351261,0,419,0,0,3004,0,0,0,665,Hull City,,,,,2016,37,Y16W37
Ruben,Loftus-Cheek,MID,CHE,5000000,0,6,0.0540540540540541,1.08108108108108e-08,1.2e-06,0,4078,0,0,0,0,0,0,0,1.2,0,-5,0,6,5,0,0,0,0,0,0,0,0,0.1,511,0,68,0,0,35,0,0,0,16,Sunderland,,,,,2016,37,Y16W37
Chris,Long,FWD,BUR,4500000,0,0,0.0,0.0,0.0,0,34397,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5848,0,0,0,0,0,0,0,0,0,West Ham,,,,,2016,37,Y16W37
Kevin,Long,DEF,BUR,4000000,1,3,0.027027027027027,6.75675675675676e-09,7.5e-07,0,6424,0,6,0,0,0,0,0,0.8,0,0,0,3,0,0,0,0,0,0,0,0,0,0.1,8158,0,0,0,0,270,0,0,0,39,West Ham,,,,,2016,37,Y16W37
Shane,Long,FWD,SOU,6100000,0,57,1.8,2.95081967213115e-07,9.34426229508197e-06,0,506570,2,23,0,0,0,3,0,9.3,0,-4,0,57,4,0,1,0,2,0,2,0,2,3.0,118295,0,435,0,0,1262,0,0,0,159,Stoke,,,,,2016,37,Y16W37
Ademola,Lookman,MID,EVE,5000000,0,16,0.14414414414414406,2.88288288288288e-08,3.2e-06,0,8033,0,2,0,0,0,1,0,3.2,0,-5,0,16,5,0,0,0,0,0,1,0,0,0.0,9340,0,0,0,0,289,0,0,0,33,Arsenal,,,,,2016,37,Y16W37
Donald,Love,DEF,SUN,3800000,0,21,0.189189189189189,4.97866287339972e-08,5.52631578947368e-06,0,227442,1,11,0,0,0,0,0,5.5,0,-2,0,21,2,0,0,0,1,0,1,0,1,4.2,357905,0,3,0,0,611,0,0,0,133,Chelsea,,,,,2016,37,Y16W37
Dejan,Lovren,DEF,LIV,4900000,6,106,3.7,7.55102040816327e-07,2.16326530612245e-05,0,452572,6,31,0,0,0,2,0,21.6,0,-1,0,106,1,0,0,0,6,0,11,0,1,5.6,544570,0,248,0,0,2553,0,0,0,589,Middlesbrough,,,,,2016,37,Y16W37
